INFO 2016-09-22 16:22:36,841 Training start
INFO 2016-10-09 17:45:43,078 Mean loss in 6th epoch is: 0.467290133238
INFO 2016-10-09 17:45:43,213 Overall test accuracy is: 0.755733944954
INFO 2016-10-09 17:45:45,531 Mean loss in 7th epoch is: 0.464774817228
INFO 2016-10-09 17:45:45,661 Overall test accuracy is: 0.76376146789
INFO 2016-10-09 17:45:48,027 Mean loss in 8th epoch is: 0.459503799677
INFO 2016-10-09 17:45:48,156 Overall test accuracy is: 0.766055045872
INFO 2016-10-09 17:45:50,504 Mean loss in 9th epoch is: 0.457043200731
INFO 2016-10-09 17:45:50,633 Overall test accuracy is: 0.756880733945
INFO 2016-10-09 17:45:50,633 Normal Early stop
INFO 2016-10-09 17:46:42,210 Training start
WARNING 2016-10-09 17:46:42,894 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7ff5aaf7b950>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-10-09 17:50:17,344 Training start
WARNING 2016-10-09 17:50:17,943 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7fbefb7ed950>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-10-09 17:51:11,012 Training start
WARNING 2016-10-09 17:51:11,630 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7f916bf8f950>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-10-09 18:20:43,331 Training start
WARNING 2016-10-09 18:20:44,146 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7f94b67d7f50>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-10-09 18:20:45,524 Sigmoid activation
INFO 2016-10-09 18:20:57,594 Mean loss in 0th epoch is: 11.2846918106
INFO 2016-10-09 18:20:57,921 Overall test accuracy is: 0.715596330275
INFO 2016-10-09 18:21:07,097 Mean loss in 1th epoch is: 0.972530126572
INFO 2016-10-09 18:21:07,198 Overall test accuracy is: 0.776376146789
INFO 2016-10-09 18:21:16,343 Mean loss in 2th epoch is: 0.463176310062
INFO 2016-10-09 18:21:16,473 Overall test accuracy is: 0.783256880734
INFO 2016-10-09 18:21:24,993 Mean loss in 3th epoch is: 0.374378949404
INFO 2016-10-09 18:21:25,091 Overall test accuracy is: 0.779816513761
INFO 2016-10-09 18:21:26,867 Mean loss in 4th epoch is: 0.335732519627
INFO 2016-10-09 18:21:26,958 Overall test accuracy is: 0.779816513761
INFO 2016-10-09 18:21:28,835 Mean loss in 5th epoch is: 0.312696784735
INFO 2016-10-09 18:21:28,937 Overall test accuracy is: 0.785550458716
INFO 2016-10-09 18:21:38,242 Mean loss in 6th epoch is: 0.295093297958
INFO 2016-10-09 18:21:38,342 Overall test accuracy is: 0.768348623853
INFO 2016-10-09 18:21:40,138 Mean loss in 7th epoch is: 0.280839204788
INFO 2016-10-09 18:21:40,266 Overall test accuracy is: 0.778669724771
INFO 2016-10-09 18:21:45,905 Training start
WARNING 2016-10-09 18:21:46,375 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7fd7ca75cd90>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-10-09 18:26:41,529 Training start
WARNING 2016-10-09 18:26:42,213 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7f3c677a3810>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-10-09 18:29:38,141 Training start
WARNING 2016-10-09 18:29:38,734 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7f22400d3d90>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-10-09 18:31:36,454 Training start
WARNING 2016-10-09 18:31:37,017 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7fdb6964ad90>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-10-09 18:32:58,163 Training start
WARNING 2016-10-09 18:32:58,628 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7f6f8ddd1d90>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-10-09 18:34:45,024 Training start
WARNING 2016-10-09 18:34:45,714 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7f52d9fb2810>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-10-09 18:40:47,058 Training start
WARNING 2016-10-09 18:40:47,490 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7f1453b23810>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-10-09 18:44:16,151 Training start
WARNING 2016-10-09 18:44:16,708 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7f7b3c575810>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-10-09 18:45:24,460 Training start
WARNING 2016-10-09 18:45:24,924 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7f6de813ad90>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-10-09 18:49:27,021 Training start
WARNING 2016-10-09 18:49:27,811 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7f33438def50>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-10-09 18:49:29,196 Sigmoid activation
INFO 2016-10-09 18:49:41,474 Mean loss in 0th epoch is: 11.3670053482
INFO 2016-10-09 18:49:41,867 Overall test accuracy is: 0.701834862385
INFO 2016-10-09 18:49:51,186 Mean loss in 1th epoch is: 0.988346397877
INFO 2016-10-09 18:49:51,314 Overall test accuracy is: 0.76376146789
INFO 2016-10-09 18:50:00,435 Mean loss in 2th epoch is: 0.474680542946
INFO 2016-10-09 18:50:00,564 Overall test accuracy is: 0.783256880734
INFO 2016-10-09 18:50:09,603 Mean loss in 3th epoch is: 0.37427714467
INFO 2016-10-09 18:50:09,742 Overall test accuracy is: 0.778669724771
INFO 2016-10-09 18:50:11,982 Mean loss in 4th epoch is: 0.334023505449
INFO 2016-10-09 18:50:12,107 Overall test accuracy is: 0.77752293578
INFO 2016-10-09 18:50:14,418 Mean loss in 5th epoch is: 0.309768110514
INFO 2016-10-09 18:50:14,566 Overall test accuracy is: 0.780963302752
INFO 2016-10-09 18:50:20,056 Training start
WARNING 2016-10-09 18:50:20,667 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7ff8b7104d90>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-10-09 18:57:16,758 Training start
WARNING 2016-10-09 18:57:17,369 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7f5b7b1ced90>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-10-09 18:57:18,599 Sigmoid activation
INFO 2016-10-09 18:57:29,988 Mean loss in 0th epoch is: 11.125954628
INFO 2016-10-09 18:57:30,351 Overall test accuracy is: 0.720183486239
INFO 2016-10-09 18:57:39,890 Mean loss in 1th epoch is: 0.980591893196
INFO 2016-10-09 18:57:40,004 Overall test accuracy is: 0.785550458716
INFO 2016-10-09 18:57:52,673 Training start
WARNING 2016-10-09 18:57:53,136 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7fe836372e10>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-10-09 18:58:36,179 Training start
WARNING 2016-10-09 18:58:36,672 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7fb774a05e10>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-10-09 19:01:56,477 Training start
WARNING 2016-10-09 19:01:57,049 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7fe2acc85e10>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-10-09 19:02:48,135 Training start
WARNING 2016-10-09 19:02:48,761 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7f69b3e2ce10>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-10-09 19:13:24,095 Training start
WARNING 2016-10-09 19:13:24,618 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7efd0e2d69d0>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-10-09 19:19:40,028 Training start
WARNING 2016-10-09 19:19:40,457 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7f81d12879d0>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-10-09 19:22:55,040 Training start
WARNING 2016-10-09 19:22:55,534 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7fa7791229d0>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-10-09 19:23:54,002 Training start
WARNING 2016-10-09 19:23:54,503 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7f3951ac0f90>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-10-09 19:33:47,169 Training start
WARNING 2016-10-09 19:33:47,764 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7fb5bc14a050>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-10-09 19:34:40,167 Training start
WARNING 2016-10-09 19:34:40,783 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7f8c1c964050>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-10-09 20:48:02,856 Training start
WARNING 2016-10-09 20:48:03,357 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7f4923cad810>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
INFO 2016-10-09 20:51:22,306 Training start
WARNING 2016-10-09 20:51:22,903 <tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7f2a27ae4810>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
